year,match_num,match_num_t,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,W_L,H_A
2009,116,6822,[],[],[],[],[],[],[],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],D,A
2009,117,6823,[],[],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],['13'],"['13', '71']","['13', '71']","['13', '71']","['13', '71']","['13', '71']",D,H
2009,117,6823,[],[],[],[],[],['26'],['26'],['26'],['26'],"['26', '45.03']","['26', '45.03']","['26', '45.03']","['26', '45.03']","['26', '45.03']","['26', '45.03']","['26', '45.03']","['26', '45.03']","['26', '45.03']","['26', '45.03']","['26', '45.03']",D,A
2009,118,6824,[],[],[],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],['16'],W,H
2009,118,6824,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,119,6825,[],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],D,H
2009,119,6825,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['86'],['86'],D,A
2009,120,6826,['05'],['05'],"['05', '12']","['05', '12']","['05', '12', '22']","['05', '12', '22']","['05', '12', '22']","['05', '12', '22']","['05', '12', '22']","['05', '12', '22']","['05', '12', '22']","['05', '12', '22']","['05', '12', '22', '56']","['05', '12', '22', '56']","['05', '12', '22', '56']","['05', '12', '22', '56']","['05', '12', '22', '56']","['05', '12', '22', '56']","['05', '12', '22', '56']","['05', '12', '22', '56']",W,H
2009,120,6826,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,121,6827,[],[],[],[],[],['27'],['27'],['27'],"['27', '44']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']","['27', '44', '45.01']",D,H
2009,121,6827,['05'],['05'],"['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11']","['05', '11', '69']","['05', '11', '69']","['05', '11', '69']","['05', '11', '69']","['05', '11', '69']","['05', '11', '69']",D,A
2009,122,6828,[],[],[],[],[],[],[],[],[],[],['50'],['50'],['50'],['50'],['50'],['50'],"['50', '77']","['50', '77']","['50', '77']","['50', '77']",D,H
2009,122,6828,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['69'],['69'],"['69', '76']","['69', '76']","['69', '76']","['69', '76']",D,A
2009,123,6829,[],[],[],[],[],[],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],"['35', '67']","['35', '67']","['35', '67', '76']","['35', '67', '76']","['35', '67', '76']","['35', '67', '76']",W,H
2009,123,6829,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,124,6830,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['71'],['71'],['71'],['71'],['71'],W,H
2009,124,6830,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,125,6831,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,125,6831,[],[],[],[],[],[],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],"['32', '73']","['32', '73']","['32', '73']","['32', '73']","['32', '73']",W,A
2009,126,6832,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['74'],['74'],['74'],['74'],['74'],W,H
2009,126,6832,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,127,6833,[],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],"['09', '51', '54']","['09', '51', '54', '58']","['09', '51', '54', '58', '64']","['09', '51', '54', '58', '64', '69']","['09', '51', '54', '58', '64', '69']","['09', '51', '54', '58', '64', '69']","['09', '51', '54', '58', '64', '69']","['09', '51', '54', '58', '64', '69', '87', '88']","['09', '51', '54', '58', '64', '69', '87', '88', '90.04']",W,H
2009,127,6833,[],[],[],[],[],[],[],[],[],[],[],[],['57'],['57'],['57'],['57'],['57'],['57'],['57'],['57'],L,A
2009,128,6834,[],[],[],[],[],[],[],[],['43'],['43'],['43'],['43'],['43'],['43'],"['43', '67']","['43', '67']","['43', '67']","['43', '67']","['43', '67', '88']","['43', '67', '88']",W,H
2009,128,6834,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,129,6835,[],['09'],['09'],"['09', '20']","['09', '20']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']","['09', '20', '28']",W,H
2009,129,6835,[],[],[],[],[],[],[],[],[],[],['49'],['49'],['49'],"['49', '65']","['49', '65']","['49', '65']","['49', '65']","['49', '65']","['49', '65']","['49', '65']",L,A
2009,130,6836,[],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],['10'],D,H
2009,130,6836,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['77'],['77'],['77'],['77'],D,A
2009,131,6837,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2009,131,6837,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2009,132,6838,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['75'],['75'],['75'],['75'],['75'],D,H
2009,132,6838,[],[],[],[],[],[],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],D,A
2009,133,6839,[],[],[],[],[],[],[],[],[],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],['45.01'],D,H
2009,133,6839,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['82'],['82'],['82'],D,A
2009,134,6840,[],[],[],[],[],[],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],L,H
2009,134,6840,[],[],[],[],['25'],['25'],['25'],['25'],['25'],['25'],"['25', '48']","['25', '48', '54']","['25', '48', '54']","['25', '48', '54']","['25', '48', '54']","['25', '48', '54']","['25', '48', '54']","['25', '48', '54']","['25', '48', '54', '87']","['25', '48', '54', '87']",W,A
2009,135,6841,[],[],[],['18'],['18'],['18'],"['18', '33']","['18', '33']","['18', '33', '43']","['18', '33', '43']","['18', '33', '43']","['18', '33', '43', '51']","['18', '33', '43', '51']","['18', '33', '43', '51', '64']","['18', '33', '43', '51', '64']","['18', '33', '43', '51', '64']","['18', '33', '43', '51', '64']","['18', '33', '43', '51', '64']","['18', '33', '43', '51', '64']","['18', '33', '43', '51', '64']",W,H
2009,135,6841,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['68'],"['68', '74']","['68', '74']","['68', '74']","['68', '74']","['68', '74', '90.05']",L,A
2009,136,6842,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['76'],['76'],['76'],['76'],W,H
2009,136,6842,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,137,6843,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,137,6843,[],[],[],[],[],[],[],[],"['41', '45']","['41', '45']","['41', '45']","['41', '45']","['41', '45']","['41', '45']","['41', '45']","['41', '45']","['41', '45']","['41', '45']","['41', '45', '86']","['41', '45', '86']",W,A
2009,138,6844,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,138,6844,[],[],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],"['12', '80']","['12', '80']","['12', '80']","['12', '80']",W,A
2009,139,6845,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,139,6845,['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],W,A
2009,140,6846,[],[],[],[],[],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],"['26', '79']","['26', '79']","['26', '79']","['26', '79']",W,H
2009,140,6846,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,141,6847,[],[],['13'],['13'],['13'],"['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29']","['13', '29', '88']","['13', '29', '88']",W,H
2009,141,6847,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,142,6848,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2009,142,6848,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2009,143,6849,[],[],[],[],[],[],[],['37'],['37'],['37'],['37'],['37'],"['37', '56']","['37', '56']","['37', '56']","['37', '56']","['37', '56']","['37', '56']","['37', '56']","['37', '56']",W,H
2009,143,6849,[],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],L,A
2009,144,6850,[],[],[],[],[],[],[],[],[],[],[],[],[],['65'],['65'],['65'],['65'],"['65', '84']","['65', '84']","['65', '84']",W,H
2009,144,6850,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,145,6851,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,145,6851,[],[],[],[],[],[],[],[],[],['45.01'],['45.01'],['45.01'],['45.01'],"['45.01', '61']","['45.01', '61', '70']","['45.01', '61', '70', '72']","['45.01', '61', '70', '72']","['45.01', '61', '70', '72']","['45.01', '61', '70', '72']","['45.01', '61', '70', '72']",W,A
2009,146,6852,[],[],[],[],[],[],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],"['33', '89']","['33', '89']",L,H
2009,146,6852,[],[],[],[],[],[],[],[],[],[],[],[],[],['61'],"['61', '66']","['61', '66', '72']","['61', '66', '72']","['61', '66', '72']","['61', '66', '72']","['61', '66', '72']",W,A
2009,147,6853,['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],"['03', '63']","['03', '63']","['03', '63']","['03', '63']","['03', '63']","['03', '63']","['03', '63']",W,H
2009,147,6853,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['79'],['79'],['79'],['79'],L,A
2009,148,6854,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['78'],['78'],"['78', '86']","['78', '86']",D,H
2009,148,6854,[],[],[],[],[],[],[],[],[],[],['47'],['47'],"['47', '59']","['47', '59']","['47', '59']","['47', '59']","['47', '59']","['47', '59']","['47', '59']","['47', '59']",D,A
2009,149,6855,[],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],W,H
2009,149,6855,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,150,6856,[],[],[],[],[],[],[],[],[],[],[],['52'],['52'],['52'],['52'],['52'],['52'],['52'],['52'],['52'],W,H
2009,150,6856,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,151,6857,[],[],['11'],['11'],['11'],['11'],['11'],['11'],"['11', '43']","['11', '43']","['11', '43']","['11', '43', '53']","['11', '43', '53']","['11', '43', '53']","['11', '43', '53']","['11', '43', '53']","['11', '43', '53']","['11', '43', '53']","['11', '43', '53']","['11', '43', '53']",D,H
2009,151,6857,[],[],[],[],[],['28'],['28'],['28'],['28'],"['28', '45.02']","['28', '45.02']","['28', '45.02']","['28', '45.02']","['28', '45.02']","['28', '45.02']","['28', '45.02']","['28', '45.02', '77']","['28', '45.02', '77']","['28', '45.02', '77']","['28', '45.02', '77']",D,A
2009,152,6858,[],[],[],[],[],[],[],[],[],[],[],[],['60'],['60'],['60'],['60'],['60'],['60'],['60'],['60'],D,H
2009,152,6858,[],[],[],[],[],[],[],[],[],[],['50'],['50'],['50'],['50'],['50'],['50'],['50'],['50'],['50'],['50'],D,A
2009,153,6859,[],[],[],['18'],"['18', '23']","['18', '23']","['18', '23']","['18', '23']","['18', '23']","['18', '23']","['18', '23']","['18', '23']","['18', '23', '59']","['18', '23', '59']","['18', '23', '59']","['18', '23', '59']","['18', '23', '59']","['18', '23', '59']","['18', '23', '59']","['18', '23', '59']",D,H
2009,153,6859,[],[],['12'],['12'],['12'],['12'],['12'],['12'],['12'],"['12', '45.05']","['12', '45.05']","['12', '45.05']","['12', '45.05']","['12', '45.05', '63']","['12', '45.05', '63']","['12', '45.05', '63']","['12', '45.05', '63']","['12', '45.05', '63']","['12', '45.05', '63']","['12', '45.05', '63']",D,A
2009,154,6860,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2009,154,6860,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2009,155,6861,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,155,6861,[],[],[],[],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],W,A
2009,156,6862,[],[],[],[],[],[],[],['37'],['37'],['37'],['37'],['37'],['37'],['37'],['37'],"['37', '74']","['37', '74']","['37', '74']","['37', '74']","['37', '74']",D,H
2009,156,6862,[],[],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],"['15', '72']","['15', '72']","['15', '72']","['15', '72']","['15', '72']",D,A
2009,157,6863,[],[],[],[],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],D,H
2009,157,6863,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['90.03'],D,A
2009,158,6864,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,158,6864,['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],W,A
2009,159,6865,[],[],[],[],[],[],[],[],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],['41'],L,H
2009,159,6865,[],[],[],[],[],[],[],[],[],[],['50'],['50'],"['50', '58']","['50', '58']","['50', '58']","['50', '58']","['50', '58']","['50', '58']","['50', '58']","['50', '58']",W,A
2009,160,6866,[],[],['12'],['12'],['12'],['12'],['12'],['12'],['12'],['12'],"['12', '48']","['12', '48']","['12', '48']","['12', '48']","['12', '48']","['12', '48']","['12', '48']","['12', '48']","['12', '48']","['12', '48']",W,H
2009,160,6866,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['69'],['69'],['69'],['69'],['69'],['69'],L,A
2009,161,6867,[],[],[],[],[],[],[],[],[],[],[],[],[],['64'],['64'],['64'],"['64', '77']","['64', '77']","['64', '77', '88']","['64', '77', '88']",W,H
2009,161,6867,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['69'],['69'],['69'],['69'],['69'],['69'],L,A
2009,162,6868,[],[],[],[],[],['30'],['30'],['30'],"['30', '43']","['30', '43']","['30', '43']","['30', '43']","['30', '43']","['30', '43']","['30', '43', '66']","['30', '43', '66']","['30', '43', '66']","['30', '43', '66']","['30', '43', '66']","['30', '43', '66']",W,H
2009,162,6868,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,163,6869,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,163,6869,[],[],[],[],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],['24'],"['24', '61']","['24', '61']","['24', '61']","['24', '61']","['24', '61']","['24', '61']","['24', '61']",W,A
2009,164,6870,[],[],[],[],[],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],D,H
2009,164,6870,[],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],['07'],D,A
2009,165,6871,[],[],[],[],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],"['23', '79']","['23', '79']","['23', '79']","['23', '79']",W,H
2009,165,6871,[],[],[],[],[],[],[],[],[],[],[],['51'],['51'],['51'],['51'],['51'],['51'],['51'],['51'],['51'],L,A
2009,166,6872,[],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],"['09', '79']","['09', '79']","['09', '79']","['09', '79']",W,H
2009,166,6872,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['90.02'],L,A
2009,167,6873,[],[],[],[],[],[],[],['37'],['37'],['37'],['37'],"['37', '54']","['37', '54']","['37', '54']","['37', '54']","['37', '54']","['37', '54']","['37', '54']","['37', '54']","['37', '54', '90.03']",W,H
2009,167,6873,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,168,6874,[],[],[],[],[],[],[],[],[],['45.03'],['45.03'],['45.03'],"['45.03', '59']","['45.03', '59']","['45.03', '59']","['45.03', '59']","['45.03', '59', '80']","['45.03', '59', '80']","['45.03', '59', '80']","['45.03', '59', '80']",W,H
2009,168,6874,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,169,6875,[],[],[],[],[],[],[],[],[],[],[],[],[],['61'],['61'],['61'],['61'],['61'],['61'],['61'],W,H
2009,169,6875,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,170,6876,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
2009,170,6876,[],[],[],[],[],[],[],[],[],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],['45.02'],"['45.02', '83']","['45.02', '83']","['45.02', '83']",W,A
2009,171,6877,[],[],[],[],['22'],['22'],['22'],['22'],['22'],['22'],"['22', '46']","['22', '46']","['22', '46']","['22', '46']","['22', '46']","['22', '46', '75']","['22', '46', '75']","['22', '46', '75']","['22', '46', '75']","['22', '46', '75']",W,H
2009,171,6877,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,172,6878,['04'],['04'],"['04', '12']","['04', '12']","['04', '12']","['04', '12']","['04', '12', '35']","['04', '12', '35']","['04', '12', '35']","['04', '12', '35']","['04', '12', '35']","['04', '12', '35']","['04', '12', '35']","['04', '12', '35']","['04', '12', '35', '69']","['04', '12', '35', '69']","['04', '12', '35', '69']","['04', '12', '35', '69']","['04', '12', '35', '69']","['04', '12', '35', '69']",W,H
2009,172,6878,[],[],[],['16'],"['16', '24']","['16', '24']","['16', '24']","['16', '24']","['16', '24']","['16', '24']","['16', '24']","['16', '24']","['16', '24']","['16', '24', '62']","['16', '24', '62']","['16', '24', '62']","['16', '24', '62']","['16', '24', '62']","['16', '24', '62']","['16', '24', '62']",L,A
2009,173,6879,[],[],[],[],[],[],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],['33'],"['33', '82']","['33', '82']","['33', '82']",W,H
2009,173,6879,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,174,6880,['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],['05'],D,H
2009,174,6880,[],[],[],[],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],D,A
2009,175,6881,[],[],[],[],[],[],[],[],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],['45'],D,H
2009,175,6881,[],[],[],[],[],[],[],[],[],[],[],[],[],['61'],['61'],['61'],['61'],['61'],['61'],['61'],D,A
2009,176,6882,[],[],['15'],['15'],['15'],['15'],['15'],['15'],['15'],['15'],"['15', '50']","['15', '50']","['15', '50']","['15', '50']","['15', '50']","['15', '50']","['15', '50']","['15', '50']","['15', '50']","['15', '50']",W,H
2009,176,6882,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,177,6883,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2009,177,6883,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2009,178,6884,[],[],[],[],[],[],[],[],[],[],[],[],['56'],['56'],['56'],['56'],['56'],['56'],['56'],['56'],D,H
2009,178,6884,[],[],[],[],[],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],['29'],D,A
2009,179,6885,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
2009,179,6885,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
2009,180,6886,[],[],[],[],[],[],[],[],[],[],[],[],[],['62'],"['62', '70']","['62', '70']","['62', '70']","['62', '70']","['62', '70']","['62', '70']",W,H
2009,180,6886,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,181,6887,[],[],[],[],[],['28'],['28'],['28'],['28'],"['28', '45.03']","['28', '45.03']","['28', '45.03']","['28', '45.03']","['28', '45.03']","['28', '45.03']","['28', '45.03']","['28', '45.03']","['28', '45.03']","['28', '45.03']","['28', '45.03']",W,H
2009,181,6887,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
2009,182,6888,[],[],[],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],['17'],D,H
2009,182,6888,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['85'],['85'],['85'],D,A
2009,183,6889,[],[],[],[],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],['23'],"['23', '89']","['23', '89']",W,H
2009,183,6889,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
